OBJECTID,Latitude,Longitude,Initial Source SIT209 Record Date,Incident Name,Incident Number,100% Contained?,IMT Type Assigned (Highest-level),Geographic Area,New to IMSR,IMSR Post Date (ISO Format),IRWIN ID,IRWIN Fire Discovery Date Time,Most Recent Date Posted Flag,Occurrence,Incident Size (Acres),NWCG UniqueFireIdentifier,x,y
84971,44.717,-115.811,8/7/2024 6:00:00 AM,Dollar,ID-BOF-000910, ,,GBC,,20240926,e92a34aa-d77f-406f-8a92-ad1ca100ce32,8/6/2024 12:57:00 AM,,LAST,4360,2024-IDBOF-000910,-115.810986863291,44.7169939143596
84973,33.964,-112.042,9/10/2024 6:00:00 AM,Point,AZ-TNF-001688,,,SWC,,20240926,05a3ee3c-b035-4acf-9071-ec1fd75641f7,9/10/2024 9:00:28 PM,,LAST,5145,2024-AZTNF-001688,-112.04198894835,33.963994811294
85160,44.238,-122.248,8/2/2024 6:00:00 AM,Ore,OR-WIF-240195,c,,NWCC,,20240927,5e1b47fd-fd48-4ddf-ae01-0f7b2d726f4b,7/17/2024 4:55:00 PM,,LAST,3479,2024-ORWIF-240195,-122.247985838954,44.2379945698376
85176,39.819,-121.803,7/24/2024 6:00:00 AM,Park,CA-BTU-013761,c,,ONCC,,20240927,22cad814-48b1-4460-a368-f50f493f3740,7/24/2024 9:52:43 PM,,LAST,429603,2024-CABTU-013761,-121.802986621173,39.8189948438079
85177,44.841,-106.319,9/23/2024 6:00:00 AM,Passiac 2,WY-SHX-240561,c,,RMC,,20240927,aafe3578-185e-4b9f-930e-c78f192481b9,9/24/2024 1:13:46 AM,,LAST,356,2024-WYSHX-240561,-106.318988860311,44.840993043386
85358,46.175117,-121.601617,8/5/2024 6:00:00 AM,Williams Mine,WA-GPF-000813,,,NWCC,,20240928,74ccaf8d-b50f-45f0-b068-f04c794e73a6,8/5/2024 7:03:00 PM,,LAST,13092,2024-WAGPF-000813,-121.601602549994,46.1751113854757
85361,47.981,-118.344,9/22/2024 6:00:00 AM,Castle Rock Creek,WA-SPA-002048,,,NWCC,,20240928,b0615136-2097-4259-814d-a5b4fcc9e8e1,9/22/2024 8:29:00 PM,,LAST,116,2024-WASPA-002048,-118.343985701076,47.9809939278856
85362,47.223,-120.697,9/10/2024 6:00:00 AM,Swauk Creek,WA-SES-000779,,,NWCC,,20240928,be724922-1320-4435-8f68-d8528495ed06,9/8/2024 10:54:00 PM,,LAST,348,2024-WASES-000779,-120.696985465643,47.2229942275968
85372,45.445,-114.974,8/15/2024 6:00:00 AM,Parks,ID-PAF-005597, ,,GBC,,20240928,8cd96b08-32e3-496f-b440-af274bf4d1a2,8/11/2024 3:15:00 PM,,LAST,5978,2024-IDPAF-005597,-114.973986885913,45.4449937729895
85380,40.459,-103.959,9/25/2024 6:00:00 AM,Judson,CO-MGX-000936,c,,RMC,y,20240928,e71adecd-2b4b-4ce4-a3ec-443f8a061612,9/25/2024 8:07:53 PM,,ONLY,384,2024-COMGX-000936,-103.958990046999,40.458993409674
86010,45.64,-121.7972222,7/20/2024 6:00:00 AM,Whisky Creek,OR-MHF-000639,,,NWCC,,20241001,20fed5ff-fc1f-462f-8664-47565b5cafe7,7/20/2024 6:01:00 PM,,LAST,3239,2024-ORMHF-000639,-121.797207831922,45.6399944378304
86032,41.492,-117.024,9/29/2024 6:00:00 AM,Button,NV-HUMX-020662,c,,GBC,,20241001,25bb7f26-be48-4a28-831d-affe5223234d,9/29/2024 9:43:36 PM,,LAST,300,2024-NVHUMX-020662,-117.023987178917,41.4919943060928
86035,35.335,-120.005,9/30/2024 6:00:00 AM,Soda,CA-SLU-015759,c,,OSCC,y,20241001,5c3e49cc-badc-47e7-90f7-02e5f41e3506,9/30/2024 8:00:03 PM,,ONLY,633,2024-CASLU-015759,-120.004987412331,35.3349951140927
86036,42.263,-104.933,9/30/2024 6:00:00 AM,Dwyer,WY-PLX-240579,c,,RMC,y,20241001,6a600c0b-43bb-45b1-af6b-01c328d13224,9/30/2024 3:16:18 PM,,ONLY,960,2024-WYPLX-240579,-104.932989582878,42.2629932416869
86208,44.037,-120.305,9/2/2024 6:00:00 AM,Wiley Flat,OR-OCF-000772, ,,NWCC,,20241002,f6a47fd6-6220-4141-b82a-886064be7da0,9/2/2024 3:03:00 PM,,LAST,30186,2024-OROCF-000772,-120.304986189362,44.0369943953801
86217,42.977,-121.293,9/7/2024 6:00:00 AM,Buck Creek,OR-FWF-240332,,,NWCC,,20241002,4ec81be3-0094-4adb-a227-ceeea5644f84,9/7/2024 3:59:00 PM,,LAST,5758,2024-ORFWF-240332,-121.292986216945,42.9769945635475
86235,43.462,-101.155,9/27/2024 6:00:00 AM,Lincoln,SD-RBA-0000000056,c,,RMC,,20241002,0611686a-f6e7-4466-b5fb-8404e2e43156,9/26/2024 7:14:00 PM,,LAST,800,2024-SDRBA-0000000056,-101.154990335998,43.4619927956056
86241,42.643,-99.341,9/30/2024 6:00:00 AM,Oak Creek,NE-NES-241207,c,,RMC,y,20241002,a04bc53f-a73a-4d64-b158-af2cf8161410,9/30/2024 10:39:17 PM,,ONLY,600,2024-NENES-241207,-99.3409909124943,42.642992774091
86432,35.145,-111.721,9/25/2024 6:00:00 AM,Brigade,AZ-COF-001126,,,SWC,,20241003,06ecebba-b1a0-4694-8022-0b5486f695d7,9/21/2024 5:45:55 PM,,LAST,1812,2024-AZCOF-001126,-111.720988914505,35.144994635662
86434,34.12,-95.474,9/22/2024 6:00:00 AM,South Bend Fire,OK-OKS-240680,,,SAC,,20241003,52e1716a-e042-4049-8823-64f07548e39d,9/22/2024 8:45:00 PM,,LAST,325,2024-OKOKS-240680,-95.4739927296309,34.1199939515105
86438,33.237,-112.168,9/28/2024 6:00:00 AM,Fall,AZ-PMA-001760,,,SWC,,20241003,fff7c188-1c51-4145-85f2-a2049144bbb3,9/28/2024 8:09:54 PM,,LAST,407,2024-AZPMA-001760,-112.167988978536,33.2369949166882
86439,40.685,-104.465,9/29/2024 6:00:00 AM,Wildhorse 5,CO-ARF-000944,,,RMC,,20241003,a4a04485-6207-4e48-bf3f-36881ca0ea47,9/29/2024 9:02:13 PM,,LAST,1200,2024-COARF-000944,-104.464989900197,40.6849934147684
86574,34.423,-111.388,8/28/2024 6:00:00 AM,West,AZ-TNF-001594, ,,SWC,,20241004,d347b685-5000-447c-a2f9-bd325e70d3dc,8/29/2024 1:11:00 AM,,LAST,15070,2024-AZTNF-001594,-111.38798904097,34.4229947133462
86578,48.021,-119.618,10/1/2024 6:00:00 AM,Jack Wells,WA-NES-240147,,,NWCC,,20241004,41a96f52-1b26-4bfc-89f0-703706a5e2df,10/1/2024 7:56:00 PM,,LAST,1000,2024-WANES-240147,-119.61798546297,48.0209940633288
86588,45.93,-100.811,10/3/2024 6:00:00 AM,Stateline,ND-SRA-000058,c,,RMC,y,20241004,8cd270dd-60dc-44a7-9323-dd3fe740fd39,10/2/2024 4:00:19 PM,,ONLY,2081,2024-NDSRA-000058,-100.810990039814,45.9299924508118
86806,43.35,-123.728,9/21/2024 6:00:00 AM,Bottom Creek,OR-721S-010325,,,NWCC,,20241005,118b3fef-29b5-4599-a238-4f5a21216517,9/18/2024 3:05:00 AM,,LAST,205,2024-OR721S-010325,-123.727985777961,43.3499947677753
86807,48.947,-118.554,9/25/2024 6:00:00 AM,Goosmus,WA-NES-002063,c,,NWCC,,20241005,efe65f09-37d4-4b8c-9a13-0b2ab4e70170,9/25/2024 9:47:00 PM,,LAST,1738,2024-WANES-002063,-118.553985423843,48.946993890379
87055,43.674,-110.145,8/16/2024 6:00:00 AM,Fish Creek,WY-BTF-002416, ,,GBC,,20241006,8a2c1106-b9da-44ff-9dea-401a7f863a72,8/16/2024 7:52:00 PM,,LAST,26313,2024-WYBTF-002416,-110.14498819431,43.673993501231
87083,33.663,-117.582,9/9/2024 6:00:00 AM,Airport,CA-ORC-127883,c,,OSCC,,20241006,8de09a3a-443f-4d3f-8a56-6a650c70c41a,9/9/2024 8:00:00 PM,,LAST,23526,2024-CAORC-127883,-117.58198795594,33.6629951508931
87088,43.482,-114.208,10/5/2024 6:00:00 AM,Martin,ID-TFD-000370,c,,GBC,y,20241006,3f57a80f-9473-42c9-8a2e-356ce40a8fab,10/5/2024 6:16:00 AM,,ONLY,1100.6,2024-IDTFD-000370,-114.207987391101,43.4819938770477
87305,47.684,-103.277,10/5/2024 6:00:00 AM,Sprint Creek,ND-DPF-000593,c,,NRC,,20241007,f1cb6505-1d1b-4aae-8a81-14dd3ed3e261,10/5/2024 8:22:07 PM,,LAST,5000,2024-NDDPF-000593,-103.276989084027,47.6839924578888
87557,34.486,-118.759,10/3/2024 6:00:00 AM,Felicia,CA-VNC-084318,c,,OSCC,,20241008,2b7173a4-32c3-435f-9b4d-36687024829b,10/3/2024 7:45:00 PM,,LAST,367,2024-CAVNC-084318,-118.758987690714,34.4859951264751
87792,40.887,-120.144,10/7/2024 6:00:00 AM,Tuledad,CA-NOD-006063,c,,ONCC,,20241009,4a2bfd6b-adc5-4f2f-82da-a3384cb91242,10/6/2024 7:36:05 PM,,LAST,564,2024-CANOD-006063,-120.143986733722,40.8869946213384
87798,32.724,-116.427,10/8/2024 6:00:00 AM,Posta 3,CA-SDU-022824,c,,OSCC,y,20241009,1899163d-428a-4120-98f3-f147f8098a86,10/7/2024 9:35:04 PM,,ONLY,413,2024-CASDU-022824,-116.426988226089,32.7239952008493
88014,44.988,-114.587,8/15/2024 6:00:00 AM,Black Eagle,ID-SCF-240125, ,,GBC,,20241010,95fcc715-20c4-49c3-9395-3bca3332f637,8/6/2024 12:35:00 AM,,LAST,8147,2024-IDSCF-240125,-114.586987049018,44.9879937753102
88018,44.807,-115.111,9/29/2024 6:00:00 AM,Mowitch,ID-SCF-240259,,,GBC,,20241010,0b0a56c5-c702-4033-804f-be160b8a755b,9/29/2024 8:03:56 PM,,LAST,332,2024-IDSCF-240259,-115.110986980707,44.8069938405152
88019,44.083,-114.526,9/9/2024 6:00:00 AM,Frog,ID-STF-000331,c,,GBC,,20241010,205074e6-4885-438b-bbd1-6ab1afcab42f,9/7/2024 8:23:00 PM,,LAST,3020,2024-IDSTF-000331,-114.525987225504,44.0829938502471
88033,39.032,-122.74,10/4/2024 6:00:00 AM,Glenhaven,CA-LNU-019107,c,,ONCC,,20241010,e167c0c1-0ce1-45d4-ba88-9d1d292dab01,10/4/2024 6:37:35 PM,,LAST,417,2024-CALNU-019107,-122.739986583489,39.0319949796947
88034,47.833,-102.823,10/5/2024 6:00:00 AM,Bear Den,ND-FBA-000069, ,,NRC,,20241010,23a0e531-acc6-422c-a678-7f2782d9c1dd,10/5/2024 11:00:00 AM,,LAST,15660,2024-NDFBA-000069,-102.822989170951,47.8329924007206
88035,47.689,-103.206,10/6/2024 6:00:00 AM,Elkhorn,ND-DPF-000595, ,,NRC,,20241010,befaa80c-cda7-4761-a711-3675e6435110,10/5/2024 11:24:22 PM,,LAST,28434,2024-NDDPF-000595,-103.205989101163,47.6889924509607
88188,34.137,-95.107,10/8/2024 6:00:00 AM,Broken Hose,OK-OKS-240721,,,SAC,,20241011,fc492e3c-ed58-456a-bf75-918718c39f43,10/7/2024 6:30:00 PM,,LAST,310,2024-OKOKS-240721,-95.1069928237224,34.1369939315214
88214,43.267,-122.304,7/20/2024 6:00:00 AM,Diamond Complex,OR-UPF-240303,,C,NWCC,,20241011,e351d4b9-7154-490c-9bce-888df5ff90a4,7/19/2024 3:45:00 PM,,LAST,11142,2024-ORUPF-240303,-122.303986007639,43.2669946380842
88228,32.763,-99.372,10/11/2024 6:00:00 AM,Big Rock,TX-TXS-242817,c ,,SAC,,20241013,2772fdbf-abd7-445c-a584-71897ede55ba,10/11/2024 8:29:14 PM,,LAST,750,2024-TXTXS-242817,-99.3719918351167,32.7629943783333
88559,33.659,-98.316,10/12/2024 6:00:00 AM,Brixey,TX-TXS-242826,c,,SAC,y,20241014,1ee23d11-d1ad-461b-b7e9-5df75bf80233,10/12/2024 6:03:57 PM,,ONLY,300,2024-TXTXS-242826,-98.3159920383384,33.6589941676811
88852,35.175,-95.944,10/11/2024 6:00:00 AM,Blue Star,OK-OMA-002575,c,,SAC,,20241015,6346a1ee-2f09-4235-8f3d-f4158416ad0d,10/9/2024 7:30:00 PM,,LAST,1318,2024-OKOMA-002575,-95.9439925348112,35.1749937788779
88853,34.049,-95.217,10/11/2024 6:00:00 AM,Larimer Loop Fire,OK-OKS-240746,c,,SAC,,20241015,f9b41863-7bea-49e3-acb0-cefca0de7f3b,10/11/2024 11:15:00 PM,,LAST,120,2024-OKOKS-240746,-95.2169928009374,34.0489939531189
88876,44.614,-121.901,10/1/2024 6:00:00 AM,Bingham,OR-WIF-240427,,,NWCC,,20241015,5d597051-7b83-4ccb-80ff-e919e36c7f49,10/1/2024 1:25:00 AM,,LAST,199,2024-ORWIF-240427,-121.900985821532,44.6139945118928
88877,43.785,-120.89,10/8/2024 6:00:00 AM,Pine,OR-PRD-001002,,,NWCC,,20241015,a53b0901-2eef-4e65-aecd-41392dae94e5,10/7/2024 10:59:00 PM,,LAST,6537,2024-ORPRD-001002,-120.889986139274,43.78499446896
88882,38.251,-119.936,10/3/2024 6:00:00 AM,Peak,CA-STF-002313,c,,OSCC,,20241015,de4551e3-28d0-4c95-ad5b-c85edff52dd9,10/2/2024 7:04:00 PM,,LAST,316,2024-CASTF-002313,-119.93598711574,38.2509948321123
88885,32.601,-110.981,10/9/2024 6:00:00 AM,Flood,AZ-A3S-241889,c,,SWC,,20241015,b8155c45-c90b-4a22-8229-1a5cf7c12961,10/9/2024 10:11:00 PM,,LAST,4400,2024-AZA3S-241889,-110.980989257433,32.6009949463925
88886,31.71,-110.572,10/12/2024 6:00:00 AM,Vein,AZ-A3S-241912,c,,SWC,,20241015,4a6a8046-ac1a-4040-8d0d-4dad93522065,10/12/2024 5:43:00 PM,,LAST,1291,2024-AZA3S-241912,-110.571989397148,31.70999505696
88891,36.654,-93.561,10/12/2024 6:00:00 AM,Cane Hollow,MO-MTF-000603,,,SAC,,20241015,dfc824a7-06e8-4a6e-8ef3-4857877a023b,10/12/2024 1:10:39 PM,,LAST,300,2024-MOMTF-000603,-93.5609930499832,36.6539933905409
88997,41.801,-100.101,10/15/2024 6:00:00 AM,Kay,NE-NES-241274,c,,RMC,y,20241016,1f914278-e379-43ee-94ff-70058c8f5210,10/14/2024 7:26:35 PM,,ONLY,362,2024-NENES-241274,-100.100990826505,41.8009929482483
89605,31.183,-89.018,10/16/2024 6:00:00 AM,Coleman Creek,MS-MNF-000519,c,,SAC,,20241018,37b75e00-fb78-4fa4-8210-c843fbb3c9c4,10/16/2024 2:37:56 PM,,LAST,185,2024-MSMNF-000519,-89.0179946203104,31.1829942843938
89614,44.851,-114.962,9/26/2024 6:00:00 AM,Birch,ID-SCF-240169, ,,GBC,,20241018,1d901b2c-8081-4e90-bdcf-ce95ec4a8158,8/17/2024 5:00:00 PM,,LAST,22995,2024-IDSCF-240169,-114.961987001397,44.8509938226481
89620,45.277,-114.847,9/26/2024 6:00:00 AM,Farrow,ID-PAF-005567, ,,GBC,,20241018,be93b748-b0eb-4130-8b3f-58cf7aadaea3,8/6/2024 2:00:00 AM,,LAST,3325,2024-IDPAF-005567,-114.846986943196,45.2769937750665
89621,43.29,-111.424,9/26/2024 6:00:00 AM,Commissary,ID-CTF-000176,,,GBC,,20241018,18d83c8e-4a7e-4b48-83ae-378367203547,9/4/2024 4:41:00 AM,,LAST,6700,2024-IDCTF-000176,-111.423987985736,43.289993651879
89622,42.704,-116.692,9/30/2024 6:00:00 AM,Rosie,ID-SWS-001347,c,,GBC,,20241018,a14299d2-6d90-4282-9d1e-3266783f916e,9/30/2024 8:22:00 PM,,LAST,5628,2024-IDSWS-001347,-116.691987050034,42.7039941687056
89623,41.319,-116.801,10/7/2024 6:00:00 AM,Castle Ridge,NV-EKD-010442,c,,GBC,,20241018,b2f85ef1-c688-48be-8270-8eafb2d64424,10/6/2024 9:45:01 PM,,LAST,25885,2024-NVEKD-010442,-116.800987244655,41.3189943032424
89631,45.652,-120.902,10/16/2024 6:00:00 AM,Miller Island,OR-CGF-001400,,,NWCC,,20241018,a711a56d-cbb3-48aa-be5c-6f88df9c25d6,10/16/2024 10:52:17 PM,,LAST,400,2024-ORCGF-001400,-120.90198577509,45.6519943456306
89639,46.045,-112.196,8/22/2024 6:00:00 AM,Ratio Mountain,MT-BDF-246437,,,NRC,,20241018,9587a573-0197-4f10-9420-42e137052fbc,8/18/2024 10:44:46 PM,,LAST,2340,2024-MTBDF-246437,-112.195987331495,46.0449934535242
89880,30.032,-85.019,10/11/2024 6:00:00 AM,Owl Landing 24,FL-FNF-002674,,,SAC,,20241019,5a71aff1-6996-41c5-849e-adaf9c7a1526,10/5/2024 2:45:38 AM,,LAST,1070,2024-FLFNF-002674,-85.0189957894564,30.0319944096152
89881,36.613,-96.17,10/15/2024 6:00:00 AM,Lane,OK-OSA-002635,,,SAC,,20241019,b79d8101-a641-443e-97e2-bf1a9167f2cc,10/15/2024 6:15:39 PM,,LAST,456,2024-OKOSA-002635,-96.169992365546,36.612993533347
89882,35.903,-94.587,10/15/2024 6:00:00 AM,Baron Fork,OK-OKS-240789,c,,SAC,,20241019,585150e2-99a2-42d0-8b43-673df7342590,10/15/2024 8:30:00 PM,,LAST,128,2024-OKOKS-240789,-94.5869928351134,35.9029935790924
89895,39.909,-112.239,10/14/2024 6:00:00 AM,Cherry Creek Road,UT-WDD-240488,c,,GBC,,20241019,f46f1d72-9fb1-40b4-b99b-a60eca75c3ff,10/13/2024 8:06:00 PM,,LAST,718,2024-UTWDD-240488,-112.238988306041,39.9089940854137
89913,43.996,-98.223,10/18/2024 6:00:00 AM,4 Mile,SD-SAX-241291,c,,RMC,y,20241019,45e592e3-92fe-4832-b599-a138c6008b97,10/17/2024 8:15:00 PM,,ONLY,1120,2024-SDSAX-241291,-98.2229910200232,43.9959925027511
90064,31.08,-89.107,10/18/2024 6:00:00 AM,Long Branch,MS-MNF-000529,c,,SAC,,20241020,3c21e552-09cd-49af-8db5-aedbd7322a0e,10/18/2024 4:58:48 PM,,LAST,309,2024-MSMNF-000529,-89.106994600662,31.0799943096683
90351,45.956,-118.018,10/1/2024 6:00:00 AM,Tiger Creek,OR-UMF-000830,,,NWCC,,20241021,04b44b05-0b02-4961-92b9-bd5f52fff0b9,10/1/2024 10:20:00 PM,,LAST,534,2024-ORUMF-000830,-118.017986210894,45.9559940327828
90595,36.598,-102.355,10/18/2024 6:00:00 AM,287 Cryer,OK-OKS-240817,c,,SAC,,20241022,40568713-0fea-491f-9edb-a19eb55db176,10/17/2024 9:24:00 PM,,LAST,1100,2024-OKOKS-240817,-102.354990829149,36.5979938783553
90618,43.897,-122.29,8/1/2024 6:00:00 AM,Willamette Complex,OR-WIF-240264, ,,NWCC,,20241022,3635f556-9534-4b8e-9212-83b5c69331ab,7/29/2024 3:01:00 AM,,LAST,29657,2024-ORWIF-240264,-122.289985896118,43.8969945956726
90622,48.805,-96.359,10/19/2024 6:00:00 AM,Hunters Moon,MN-1DS-003256,,,EACC,,20241022,af47805d-284f-4372-8178-df87ee159787,10/18/2024 5:19:15 AM,,LAST,1000,2024-MN1DS-003256,-96.3589907430002,48.8049917306921
90858,30.554,-89.044,10/16/2024 6:00:00 AM,Carson Six,MS-MNF-000520,c,,SAC,,20241023,7ae661d2-239f-4ae3-b7ba-92fe4c990708,10/16/2024 4:29:55 PM,,LAST,1333,2024-MSMNF-000520,-89.043994641988,30.5539944214697
90859,31.149,-89.137,10/18/2024 6:00:00 AM,Poplar Ranch,MS-MNF-000522,c,,SAC,,20241023,82e9f77b-ee51-4331-b9d8-1a9032f9e5ea,10/16/2024 7:22:00 PM,,LAST,805,2024-MSMNF-000522,-89.1369945891804,31.1489942958521
90860,35.233,-96.125,10/19/2024 6:00:00 AM,Long View,OK-OMA-002709,c,,SAC,,20241023,1bd9ec1c-a676-4ae1-9f39-e0e845467490,10/19/2024 5:00:00 PM,,LAST,334,2024-OKOMA-002709,-96.1249924838578,35.2329937772359
90883,43.888,-122.195,10/3/2024 6:00:00 AM,Young Grasshopper,OR-WIF-240362, ,,NWCC,,20241023,0af41f42-6868-407d-936c-620a2351dc15,9/7/2024 12:14:00 AM,,LAST,5313,2024-ORWIF-240362,-122.194985912568,43.8879945870883
90892,34.971,-79.51,10/22/2024 6:00:00 AM,Hound Dog,NC-NCS-240031,c,,SAC,y,20241023,b6759e64-83a4-4a6f-8540-535534cb8e38,10/22/2024 5:45:00 PM,,ONLY,550,2024-NCNCS-240031,-79.5099971706374,34.970993126095
90893,38.914,-96.871,10/18/2024 6:00:00 AM,Skiddy West,KS-GEX-001778,c,,RMC,y,20241023,a09d3641-d9d4-45b7-bdb7-fa4afe56b1c5,10/18/2024 6:30:00 PM,,ONLY,1168,2024-KSGEX-001778,-96.8709919777957,38.9139931821
91043,44.432,-115.828,8/11/2024 6:00:00 AM,Goat,ID-BOF-000904,,,GBC,,20241024,515bcc86-0642-46cb-9da7-49c9d8358080,8/5/2024 11:37:00 PM,,LAST,36718,2024-IDBOF-000904,-115.82798691262,44.4319939401088
91044,44.548,-115.84,8/6/2024 6:00:00 AM,Snag,ID-BOF-000900, ,,GBC,,20241024,725efc91-1d72-49ba-b383-2483dc20f90a,8/5/2024 11:22:00 PM,,LAST,33438,2024-IDBOF-000900,-115.839986889082,44.5479939313787
91045,44.172,-115.797,8/8/2024 6:00:00 AM,Middle Fork Complex,ID-BOF-000936, ,,GBC,,20241024,28e674f9-7211-4662-8301-ec0bef589614,8/8/2024 10:30:00 PM,,LAST,61496,2024-IDBOF-000936,-115.796986965513,44.1719939595009
91046,44.15,-115.205,8/4/2024 6:00:00 AM,Wapiti,ID-BOF-000683, ,,GBC,,20241024,bb73c5c6-665b-4a9c-977c-f3918cd407f1,7/25/2024 2:58:00 AM,,LAST,129060,2024-IDBOF-000683,-115.20498708222,44.1499939066303
91047,43.561,-116.055,10/4/2024 6:00:00 AM,Valley,ID-SWS-001367,c,,GBC,,20241024,5aa18abe-c14b-4a05-a22a-0180ada405fc,10/4/2024 9:29:00 AM,,LAST,9904,2024-IDSWS-001367,-116.054987024302,43.5609940362711
91056,43.995,-121.689,10/8/2024 6:00:00 AM,Bachelor Complex,OR-DEF-000910, ,,NWCC,,20241024,43d24dfe-8910-4c99-bb07-77c6950a2907,9/8/2024 6:12:00 PM,,LAST,16426,2024-ORDEF-000910,-121.688985972404,43.9949945312852
91057,43.463,-122.614,7/22/2024 6:00:00 AM,Homestead Complex,OR-UPF-240311, ,,NWCC,,20241024,ee1e476b-83d0-425d-b068-e09b39c50411,7/19/2024 8:55:54 PM,,LAST,12917,2024-ORUPF-240311,-122.613985925065,43.4629946546342
91058,43.506,-122.052,7/17/2024 6:00:00 AM,Red,OR-DEF-000438, ,,NWCC,,20241024,352bf004-4e07-487b-af45-ad84f82f918a,7/17/2024 5:35:00 PM,,LAST,3060,2024-ORDEF-000438,-122.051986004317,43.5059945984209
91061,46.288,-86.604,10/22/2024 6:00:00 AM,Lard Lake,MI-HIF-240442,,,EACC,,20241024,bbda45e6-ff3e-4998-b8ab-ffc93ecf6a60,10/22/2024 6:55:41 PM,,LAST,79,2024-MIHIF-240442,-86.6039940590553,46.2879913723183
91064,44.749,-111.659,10/10/2024 6:00:00 AM,Meridian,MT-BDF-246666,,,NRC,,20241024,f6f94104-501f-4990-8e40-c386def7dbad,10/8/2024 10:47:00 PM,,LAST,3900,2024-MTBDF-246666,-111.65898768813,44.7489935257074
91065,46.039,-113.339,10/17/2024 6:00:00 AM,Rainbow,MT-BDF-246679,,,NRC,,20241024,67b0ca3d-1a63-4e63-927e-cf9e8cbe0068,10/15/2024 5:16:05 PM,,LAST,172,2024-MTBDF-246679,-113.338987095737,46.0389935640097
91066,46.209,-112.411,9/30/2024 6:00:00 AM,Sheep Creek,MT-BDF-246608,,,NRC,,20241024,3455ce9e-329c-490f-9d8b-320cfc34ed3b,9/22/2024 5:51:00 PM,,LAST,667,2024-MTBDF-246608,-112.410987253836,46.2089934593282
91067,48.005,-108.489,10/21/2024 6:00:00 AM,Eagle Butte,MT-FBA-000025,c,,NRC,,20241024,e28dae51-c409-4ea9-8b7a-e66f32ce1673,10/21/2024 4:00:00 AM,,LAST,600,2024-MTFBA-000025,-108.488987746322,48.0049929132586
91068,43.91,-89.027,10/18/2024 6:00:00 AM,Puchyan,WI-WIS-FIRE122813,c,,EACC,y,20241024,791517c7-f4c5-47b3-b7cb-fb7c9ceb7a5f,10/18/2024 5:00:00 AM,,ONLY,646.22,2024-WIWIS-FIRE122813,-89.0269936178182,43.9099918921164
91251,37.799,-109.413,10/13/2024 6:00:00 AM,Verdure Creek,UT-MLF-004528,c,,GBC,,20241025,70135620-9bd5-46b3-9119-96fe74cded9d,10/13/2024 2:52:00 PM,,LAST,157,2024-UTMLF-004528,-109.412989130912,37.7989941425659
91262,46.811,-112.806,10/17/2024 6:00:00 AM,Nevada Lake,MT-SWS-240891,c,,NRC,,20241025,d7a32d2f-a8ba-4aea-9460-6510be16fe13,10/14/2024 10:17:00 PM,,LAST,190,2024-MTSWS-240891,-112.805987048122,46.8109934448133
91263,46.19,-113.864,8/31/2024 6:00:00 AM,Daly,MT-BRF-024380,,,NRC,,20241025,bdb7328d-8b59-45e4-93bf-664a9403534c,8/18/2024 8:37:00 PM,,LAST,11387,2024-MTBRF-024380,-113.863986958615,46.1899936020073
91377,35.58,-97.124,10/24/2024 6:00:00 AM,990,OK-OKS-240888, ,,SAC,,20241026,aff1061b-5f6a-4e19-af4b-919731246bb1,10/24/2024 10:22:00 PM,,LAST,180,2024-OKOKS-240888,-97.1239922017577,35.579993765099
91378,34.568,-95.555,10/19/2024 6:00:00 AM,Bow Mountain,OK-OKS-240830,c,,SAC,,20241026,e1080b68-a78b-444c-b4fb-ad646487771d,10/19/2024 5:15:00 PM,,LAST,178,2024-OKOKS-240830,-95.5549926783895,34.5679938717219
91379,33.69,-85.914,10/21/2024 6:00:00 AM,Calhoun,AL-ALS-20241021-2, ,,SAC,,20241026,3d5db7f6-156c-404d-9934-2b1ff0a84463,10/21/2024 4:05:00 PM,,LAST,500,2024-ALALS-20241021-2,-85.9139953623498,33.6899936356156
91383,44.386,-116.254,9/2/2024 6:00:00 AM,Lava,ID-BOF-001080,c,,GBC,,20241026,6801f4e4-e7bc-46d4-9b02-55052f56cf61,9/3/2024 5:20:00 AM,,LAST,97585,2024-IDBOF-001080,-116.253986840837,44.3859939839703
91385,45.121,-115.381,9/26/2024 6:00:00 AM,Logan,ID-PAF-005791,,,GBC,,20241026,47d3e77a-73b8-45a2-ad49-a10dbf2bb7d4,9/9/2024 5:07:00 AM,,LAST,15673,2024-IDPAF-005791,-115.380986869376,45.1209938393959
91391,35.466,-118.103,10/19/2024 6:00:00 AM,Dove,CA-CDD-014606,c,,OSCC,,20241026,8b735cbd-fefb-44ad-a7cf-d536e0622367,10/19/2024 7:59:00 PM,,LAST,954,2024-CACDD-014606,-118.102987713163,35.4659949821735
91396,37.748,-97.209,10/24/2024 6:00:00 AM,Misek,KS-SGX-001799,c,,RMC,y,20241026,afa5c006-8bda-49c0-a873-8f1c971bb3c0,10/24/2024 8:08:00 PM,,ONLY,311,2024-KSSGX-001799,-97.208991999775,37.7479933954116
91481,45.287,-114.42,10/3/2024 6:00:00 AM,Garden,ID-SCF-240221,c,,GBC,,20241027,2f9b9d86-3b9a-4308-a659-da30285561d8,9/9/2024 1:36:00 AM,,LAST,13036,2024-IDSCF-240221,-114.419987025265,45.2869937334178
